Algorithm,swapRate,ReverseSortedRatio,ExecutionTime
R,0.21347,0.712472,29
H,0.21348,0.712600,86
M,0.21348,0.712600,51
Q,0.21348,0.712600,71
R,0.21348,0.712600,27
H,0.21349,0.712729,81
M,0.21349,0.712729,51
Q,0.21349,0.712729,70
R,0.21349,0.712729,27
H,0.21350,0.712538,83
M,0.21350,0.712538,56
Q,0.21350,0.712538,72
R,0.21350,0.712538,29
H,0.21351,0.713009,88
M,0.21351,0.713009,52
Q,0.21351,0.713009,77
R,0.21351,0.713009,28
H,0.21352,0.712786,82
M,0.21352,0.712786,53
Q,0.21352,0.712786,80
R,0.21352,0.712786,29
H,0.21353,0.712871,88
M,0.21353,0.712871,53
Q,0.21353,0.712871,70
R,0.21353,0.712871,27
H,0.21354,0.712595,80
M,0.21354,0.712595,51
Q,0.21354,0.712595,70
R,0.21354,0.712595,28
H,0.21355,0.712867,83
M,0.21355,0.712867,51
Q,0.21355,0.712867,74
R,0.21355,0.712867,28
H,0.21356,0.712663,85
M,0.21356,0.712663,53
Q,0.21356,0.712663,71
R,0.21356,0.712663,27
H,0.21357,0.712961,83
M,0.21357,0.712961,52
Q,0.21357,0.712961,77
R,0.21357,0.712961,27
H,0.21358,0.712524,84
M,0.21358,0.712524,52
Q,0.21358,0.712524,78
R,0.21358,0.712524,28
H,0.21359,0.712932,80
M,0.21359,0.712932,54
Q,0.21359,0.712932,70
R,0.21359,0.712932,28
H,0.21360,0.712571,82
M,0.21360,0.712571,51
Q,0.21360,0.712571,80
R,0.21360,0.712571,28
H,0.21361,0.712511,81
M,0.21361,0.712511,52
Q,0.21361,0.712511,70
R,0.21361,0.712511,28
H,0.21362,0.712631,81
M,0.21362,0.712631,53
Q,0.21362,0.712631,76
R,0.21362,0.712631,30
H,0.21363,0.712417,80
M,0.21363,0.712417,51
Q,0.21363,0.712417,78
R,0.21363,0.712417,28
H,0.21364,0.712546,83
M,0.21364,0.712546,51
Q,0.21364,0.712546,71
R,0.21364,0.712546,27
H,0.21365,0.712622,82
M,0.21365,0.712622,54
Q,0.21365,0.712622,71
R,0.21365,0.712622,27
H,0.21366,0.713026,83
M,0.21366,0.713026,52
Q,0.21366,0.713026,75
R,0.21366,0.713026,28
H,0.21367,0.712755,79
M,0.21367,0.712755,53
Q,0.21367,0.712755,78
R,0.21367,0.712755,28
H,0.21368,0.712604,80
M,0.21368,0.712604,54
Q,0.21368,0.712604,73
R,0.21368,0.712604,28
H,0.21369,0.712850,81
M,0.21369,0.712850,52
Q,0.21369,0.712850,70
R,0.21369,0.712850,27
H,0.21370,0.713059,82
M,0.21370,0.713059,51
Q,0.21370,0.713059,77
R,0.21370,0.713059,27
H,0.21371,0.712660,81
M,0.21371,0.712660,56
Q,0.21371,0.712660,76
R,0.21371,0.712660,29
H,0.21372,0.712994,81
M,0.21372,0.712994,51
Q,0.21372,0.712994,77
R,0.21372,0.712994,28
H,0.21373,0.712481,82
M,0.21373,0.712481,52
Q,0.21373,0.712481,77
R,0.21373,0.712481,27
H,0.21374,0.712670,86
M,0.21374,0.712670,58
Q,0.21374,0.712670,83
R,0.21374,0.712670,29
H,0.21375,0.712581,90
M,0.21375,0.712581,51
Q,0.21375,0.712581,76
R,0.21375,0.712581,28
H,0.21376,0.712629,88
M,0.21376,0.712629,52
Q,0.21376,0.712629,73
R,0.21376,0.712629,29
H,0.21377,0.712609,79
M,0.21377,0.712609,53
Q,0.21377,0.712609,79
R,0.21377,0.712609,29
H,0.21378,0.712407,87
M,0.21378,0.712407,52
Q,0.21378,0.712407,73
R,0.21378,0.712407,29
H,0.21379,0.712700,82
M,0.21379,0.712700,51
Q,0.21379,0.712700,81
R,0.21379,0.712700,27
H,0.21380,0.712741,81
M,0.21380,0.712741,54
Q,0.21380,0.712741,76
R,0.21380,0.712741,28
H,0.21381,0.712535,83
M,0.21381,0.712535,51
Q,0.21381,0.712535,71
R,0.21381,0.712535,28
H,0.21382,0.712386,81
M,0.21382,0.712386,51
Q,0.21382,0.712386,73
R,0.21382,0.712386,28
H,0.21383,0.712190,83
M,0.21383,0.712190,54
Q,0.21383,0.712190,77
R,0.21383,0.712190,27
H,0.21384,0.712553,85
M,0.21384,0.712553,52
Q,0.21384,0.712553,79
R,0.21384,0.712553,28
H,0.21385,0.712753,81
M,0.21385,0.712753,52
Q,0.21385,0.712753,70
R,0.21385,0.712753,27
H,0.21386,0.712569,81
M,0.21386,0.712569,54
Q,0.21386,0.712569,76
R,0.21386,0.712569,27
H,0.21387,0.712498,80
M,0.21387,0.712498,51
Q,0.21387,0.712498,90
R,0.21387,0.712498,29
H,0.21388,0.712586,90
M,0.21388,0.712586,52
Q,0.21388,0.712586,74
R,0.21388,0.712586,28
H,0.21389,0.712765,82
M,0.21389,0.712765,56
Q,0.21389,0.712765,71
R,0.21389,0.712765,31
H,0.21390,0.712934,85
M,0.21390,0.712934,55
Q,0.21390,0.712934,83
R,0.21390,0.712934,29
H,0.21391,0.712149,85
M,0.21391,0.712149,53
Q,0.21391,0.712149,76
R,0.21391,0.712149,28
H,0.21392,0.712493,90
M,0.21392,0.712493,55
Q,0.21392,0.712493,78
R,0.21392,0.712493,27
H,0.21393,0.711635,85
M,0.21393,0.711635,52
Q,0.21393,0.711635,70
R,0.21393,0.711635,27
H,0.21394,0.712532,84
M,0.21394,0.712532,54
Q,0.21394,0.712532,104
R,0.21394,0.712532,31
H,0.21395,0.712134,90
M,0.21395,0.712134,58
Q,0.21395,0.712134,73
R,0.21395,0.712134,28
H,0.21396,0.712558,80
M,0.21396,0.712558,51
Q,0.21396,0.712558,77
R,0.21396,0.712558,28
H,0.21397,0.712243,82
M,0.21397,0.712243,52
Q,0.21397,0.712243,76
R,0.21397,0.712243,29
H,0.21398,0.712430,82
M,0.21398,0.712430,56
Q,0.21398,0.712430,80
R,0.21398,0.712430,28
H,0.21399,0.712536,82
M,0.21399,0.712536,52
Q,0.21399,0.712536,73
R,0.21399,0.712536,28
H,0.21400,0.712650,90
M,0.21400,0.712650,54
Q,0.21400,0.712650,72
R,0.21400,0.712650,27
H,0.21401,0.712610,85
M,0.21401,0.712610,62
Q,0.21401,0.712610,77
R,0.21401,0.712610,27
H,0.21402,0.712527,90
M,0.21402,0.712527,60
Q,0.21402,0.712527,78
R,0.21402,0.712527,33
H,0.21403,0.712523,95
M,0.21403,0.712523,65
Q,0.21403,0.712523,86
R,0.21403,0.712523,29
H,0.21404,0.712381,90
M,0.21404,0.712381,54
Q,0.21404,0.712381,76
R,0.21404,0.712381,28
H,0.21405,0.711869,85
M,0.21405,0.711869,53
Q,0.21405,0.711869,77
R,0.21405,0.711869,28
H,0.21406,0.712295,84
M,0.21406,0.712295,53
Q,0.21406,0.712295,81
R,0.21406,0.712295,32
H,0.21407,0.712361,97
M,0.21407,0.712361,60
Q,0.21407,0.712361,84
R,0.21407,0.712361,32
H,0.21408,0.712105,87
M,0.21408,0.712105,51
Q,0.21408,0.712105,74
R,0.21408,0.712105,29
H,0.21409,0.712163,88
M,0.21409,0.712163,52
Q,0.21409,0.712163,72
R,0.21409,0.712163,30
H,0.21410,0.712548,96
M,0.21410,0.712548,59
Q,0.21410,0.712548,80
R,0.21410,0.712548,29
H,0.21411,0.712372,95
M,0.21411,0.712372,53
Q,0.21411,0.712372,93
R,0.21411,0.712372,33
H,0.21412,0.712319,88
M,0.21412,0.712319,55
Q,0.21412,0.712319,77
R,0.21412,0.712319,29
H,0.21413,0.712206,90
M,0.21413,0.712206,57
Q,0.21413,0.712206,77
R,0.21413,0.712206,32
H,0.21414,0.712318,97
M,0.21414,0.712318,55
Q,0.21414,0.712318,82
R,0.21414,0.712318,31
H,0.21415,0.712114,93
M,0.21415,0.712114,54
Q,0.21415,0.712114,81
R,0.21415,0.712114,29
H,0.21416,0.711993,89
M,0.21416,0.711993,55
Q,0.21416,0.711993,80
R,0.21416,0.711993,29
H,0.21417,0.711855,87
M,0.21417,0.711855,53
Q,0.21417,0.711855,75
R,0.21417,0.711855,29
H,0.21418,0.712426,88
M,0.21418,0.712426,54
Q,0.21418,0.712426,82
R,0.21418,0.712426,29
H,0.21419,0.712081,92
M,0.21419,0.712081,56
Q,0.21419,0.712081,77
R,0.21419,0.712081,27
H,0.21420,0.711943,85
M,0.21420,0.711943,53
Q,0.21420,0.711943,71
R,0.21420,0.711943,28
H,0.21421,0.712107,92
M,0.21421,0.712107,58
Q,0.21421,0.712107,80
R,0.21421,0.712107,27
H,0.21422,0.712237,90
M,0.21422,0.712237,56
Q,0.21422,0.712237,77
R,0.21422,0.712237,29
H,0.21423,0.711984,91
M,0.21423,0.711984,55
Q,0.21423,0.711984,77
R,0.21423,0.711984,32
H,0.21424,0.712443,82
M,0.21424,0.712443,54
Q,0.21424,0.712443,82
R,0.21424,0.712443,27
H,0.21425,0.711796,84
M,0.21425,0.711796,55
Q,0.21425,0.711796,75
R,0.21425,0.711796,29
H,0.21426,0.711930,91
M,0.21426,0.711930,56
Q,0.21426,0.711930,80
R,0.21426,0.711930,29
H,0.21427,0.712114,93
M,0.21427,0.712114,55
Q,0.21427,0.712114,73
R,0.21427,0.712114,28
H,0.21428,0.712032,91
M,0.21428,0.712032,58
Q,0.21428,0.712032,78
R,0.21428,0.712032,30
H,0.21429,0.712022,96
M,0.21429,0.712022,91
Q,0.21429,0.712022,190
R,0.21429,0.712022,31
H,0.21430,0.712366,91
M,0.21430,0.712366,57
Q,0.21430,0.712366,77
R,0.21430,0.712366,29
H,0.21431,0.712158,92
M,0.21431,0.712158,57
Q,0.21431,0.712158,77
R,0.21431,0.712158,30
H,0.21432,0.711825,91
M,0.21432,0.711825,55
Q,0.21432,0.711825,84
R,0.21432,0.711825,28
H,0.21433,0.712104,89
M,0.21433,0.712104,54
Q,0.21433,0.712104,83
R,0.21433,0.712104,28
H,0.21434,0.711698,84
M,0.21434,0.711698,60
Q,0.21434,0.711698,80
R,0.21434,0.711698,29
H,0.21435,0.712343,92
M,0.21435,0.712343,54
Q,0.21435,0.712343,75
R,0.21435,0.712343,29
H,0.21436,0.711651,90
M,0.21436,0.711651,54
Q,0.21436,0.711651,78
R,0.21436,0.711651,28
H,0.21437,0.712046,86
M,0.21437,0.712046,58
Q,0.21437,0.712046,74
R,0.21437,0.712046,28
H,0.21438,0.712081,87
M,0.21438,0.712081,56
Q,0.21438,0.712081,78
R,0.21438,0.712081,28
H,0.21439,0.712145,85
M,0.21439,0.712145,52
Q,0.21439,0.712145,74
R,0.21439,0.712145,28
H,0.21440,0.712532,89
M,0.21440,0.712532,57
Q,0.21440,0.712532,75
R,0.21440,0.712532,29
H,0.21441,0.712086,91
M,0.21441,0.712086,57
Q,0.21441,0.712086,80
R,0.21441,0.712086,31
H,0.21442,0.712267,94
M,0.21442,0.712267,56
Q,0.21442,0.712267,76
R,0.21442,0.712267,31
H,0.21443,0.711730,87
M,0.21443,0.711730,58
Q,0.21443,0.711730,77
R,0.21443,0.711730,28
H,0.21444,0.711719,99
M,0.21444,0.711719,58
Q,0.21444,0.711719,98
R,0.21444,0.711719,36
H,0.21445,0.711884,104
M,0.21445,0.711884,61
Q,0.21445,0.711884,80
R,0.21445,0.711884,33
H,0.21446,0.711879,102
M,0.21446,0.711879,66
Q,0.21446,0.711879,94
R,0.21446,0.711879,33
H,0.21447,0.711845,95
M,0.21447,0.711845,60
Q,0.21447,0.711845,83
R,0.21447,0.711845,28
H,0.21448,0.711942,88
M,0.21448,0.711942,58
Q,0.21448,0.711942,91
R,0.21448,0.711942,30
H,0.21449,0.712036,99
M,0.21449,0.712036,66
Q,0.21449,0.712036,87
R,0.21449,0.712036,32
H,0.21450,0.711737,96
M,0.21450,0.711737,61
Q,0.21450,0.711737,88
R,0.21450,0.711737,32
H,0.21451,0.712190,94
M,0.21451,0.712190,54
Q,0.21451,0.712190,83
R,0.21451,0.712190,35
H,0.21452,0.712272,89
M,0.21452,0.712272,61
Q,0.21452,0.712272,78
R,0.21452,0.712272,31
H,0.21453,0.712411,85
M,0.21453,0.712411,61
Q,0.21453,0.712411,93
R,0.21453,0.712411,67
H,0.21454,0.711727,102
M,0.21454,0.711727,55
Q,0.21454,0.711727,86
R,0.21454,0.711727,32
H,0.21455,0.712041,98
M,0.21455,0.712041,65
Q,0.21455,0.712041,100
R,0.21455,0.712041,33
H,0.21456,0.711678,90
M,0.21456,0.711678,58
Q,0.21456,0.711678,83
R,0.21456,0.711678,39
H,0.21457,0.711839,90
M,0.21457,0.711839,57
Q,0.21457,0.711839,82
R,0.21457,0.711839,28
H,0.21458,0.711785,91
M,0.21458,0.711785,72
Q,0.21458,0.711785,74
R,0.21458,0.711785,29
H,0.21459,0.712155,96
M,0.21459,0.712155,53
Q,0.21459,0.712155,83
R,0.21459,0.712155,39
H,0.21460,0.711654,94
M,0.21460,0.711654,54
Q,0.21460,0.711654,87
R,0.21460,0.711654,31
H,0.21461,0.711530,92
M,0.21461,0.711530,68
Q,0.21461,0.711530,89
R,0.21461,0.711530,28
H,0.21462,0.712100,96
M,0.21462,0.712100,67
Q,0.21462,0.712100,81
R,0.21462,0.712100,29
H,0.21463,0.712168,87
M,0.21463,0.712168,55
Q,0.21463,0.712168,79
R,0.21463,0.712168,30
H,0.21464,0.711950,91
M,0.21464,0.711950,73
Q,0.21464,0.711950,78
R,0.21464,0.711950,29
H,0.21465,0.712067,108
M,0.21465,0.712067,57
Q,0.21465,0.712067,79
R,0.21465,0.712067,35
H,0.21466,0.712117,92
M,0.21466,0.712117,55
Q,0.21466,0.712117,92
R,0.21466,0.712117,32
H,0.21467,0.711983,84
M,0.21467,0.711983,54
Q,0.21467,0.711983,76
R,0.21467,0.711983,29
H,0.21468,0.711992,89
M,0.21468,0.711992,54
Q,0.21468,0.711992,71
R,0.21468,0.711992,28
H,0.21469,0.711840,94
M,0.21469,0.711840,53
Q,0.21469,0.711840,71
R,0.21469,0.711840,28
H,0.21470,0.711825,82
M,0.21470,0.711825,57
Q,0.21470,0.711825,79
R,0.21470,0.711825,29
H,0.21471,0.711274,80
M,0.21471,0.711274,53
Q,0.21471,0.711274,72
R,0.21471,0.711274,27
H,0.21472,0.711538,82
M,0.21472,0.711538,52
Q,0.21472,0.711538,82
R,0.21472,0.711538,28
H,0.21473,0.711741,90
M,0.21473,0.711741,54
Q,0.21473,0.711741,79
R,0.21473,0.711741,27
H,0.21474,0.711776,82
M,0.21474,0.711776,51
Q,0.21474,0.711776,78
R,0.21474,0.711776,27
H,0.21475,0.711935,84
M,0.21475,0.711935,52
Q,0.21475,0.711935,71
R,0.21475,0.711935,27
H,0.21476,0.711862,80
M,0.21476,0.711862,54
Q,0.21476,0.711862,70
R,0.21476,0.711862,28
H,0.21477,0.711500,82
M,0.21477,0.711500,51
Q,0.21477,0.711500,78
R,0.21477,0.711500,27
H,0.21478,0.711689,84
M,0.21478,0.711689,51
Q,0.21478,0.711689,71
R,0.21478,0.711689,27
H,0.21479,0.711890,80
M,0.21479,0.711890,54
Q,0.21479,0.711890,77
R,0.21479,0.711890,27
H,0.21480,0.711439,81
M,0.21480,0.711439,53
Q,0.21480,0.711439,79
R,0.21480,0.711439,27
H,0.21481,0.711380,81
M,0.21481,0.711380,52
Q,0.21481,0.711380,77
R,0.21481,0.711380,27
H,0.21482,0.711655,82
M,0.21482,0.711655,56
Q,0.21482,0.711655,73
R,0.21482,0.711655,28
H,0.21483,0.711504,83
M,0.21483,0.711504,51
Q,0.21483,0.711504,72
R,0.21483,0.711504,28
H,0.21484,0.711435,80
M,0.21484,0.711435,52
Q,0.21484,0.711435,70
R,0.21484,0.711435,28
H,0.21485,0.711824,82
M,0.21485,0.711824,54
Q,0.21485,0.711824,78
R,0.21485,0.711824,27
H,0.21486,0.711682,82
M,0.21486,0.711682,51
Q,0.21486,0.711682,77
R,0.21486,0.711682,27
H,0.21487,0.711741,86
M,0.21487,0.711741,54
Q,0.21487,0.711741,70
R,0.21487,0.711741,27
H,0.21488,0.711785,85
M,0.21488,0.711785,54
Q,0.21488,0.711785,80
R,0.21488,0.711785,27
H,0.21489,0.711961,84
M,0.21489,0.711961,52
Q,0.21489,0.711961,76
R,0.21489,0.711961,28
H,0.21490,0.711466,78
M,0.21490,0.711466,51
Q,0.21490,0.711466,72
R,0.21490,0.711466,28
H,0.21491,0.711839,82
M,0.21491,0.711839,54
Q,0.21491,0.711839,77
R,0.21491,0.711839,27
H,0.21492,0.711751,80
M,0.21492,0.711751,51
Q,0.21492,0.711751,78
R,0.21492,0.711751,39
H,0.21493,0.711965,98
M,0.21493,0.711965,62
Q,0.21493,0.711965,96
R,0.21493,0.711965,31
H,0.21494,0.711558,132
M,0.21494,0.711558,60
Q,0.21494,0.711558,90
R,0.21494,0.711558,40
H,0.21495,0.711964,92
M,0.21495,0.711964,64
Q,0.21495,0.711964,91
R,0.21495,0.711964,28
H,0.21496,0.711621,94
M,0.21496,0.711621,58
Q,0.21496,0.711621,81
R,0.21496,0.711621,36
H,0.21497,0.711501,93
M,0.21497,0.711501,60
Q,0.21497,0.711501,73
R,0.21497,0.711501,28
H,0.21498,0.711706,82
M,0.21498,0.711706,52
Q,0.21498,0.711706,74
R,0.21498,0.711706,28
H,0.21499,0.711928,81
M,0.21499,0.711928,52
Q,0.21499,0.711928,79
R,0.21499,0.711928,29
H,0.21500,0.711302,82
M,0.21500,0.711302,56
Q,0.21500,0.711302,79
R,0.21500,0.711302,28
H,0.21501,0.711273,80
M,0.21501,0.711273,54
Q,0.21501,0.711273,77
R,0.21501,0.711273,27
H,0.21502,0.711302,84
M,0.21502,0.711302,52
Q,0.21502,0.711302,77
R,0.21502,0.711302,28
H,0.21503,0.711270,81
M,0.21503,0.711270,54
Q,0.21503,0.711270,79
R,0.21503,0.711270,28
H,0.21504,0.711245,89
M,0.21504,0.711245,54
Q,0.21504,0.711245,80
R,0.21504,0.711245,28
H,0.21505,0.711485,86
M,0.21505,0.711485,52
Q,0.21505,0.711485,80
R,0.21505,0.711485,29
H,0.21506,0.711545,98
M,0.21506,0.711545,54
Q,0.21506,0.711545,79
R,0.21506,0.711545,28
H,0.21507,0.711804,83
M,0.21507,0.711804,54
Q,0.21507,0.711804,81
R,0.21507,0.711804,29
H,0.21508,0.711549,89
M,0.21508,0.711549,53
Q,0.21508,0.711549,75
R,0.21508,0.711549,30
H,0.21509,0.711365,88
M,0.21509,0.711365,56
Q,0.21509,0.711365,74
R,0.21509,0.711365,29
H,0.21510,0.711365,81
M,0.21510,0.711365,51
Q,0.21510,0.711365,78
R,0.21510,0.711365,28
H,0.21511,0.711303,91
M,0.21511,0.711303,55
Q,0.21511,0.711303,72
R,0.21511,0.711303,29
H,0.21512,0.711408,96
M,0.21512,0.711408,67
Q,0.21512,0.711408,95
R,0.21512,0.711408,36
H,0.21513,0.711925,91
M,0.21513,0.711925,53
Q,0.21513,0.711925,74
R,0.21513,0.711925,28
H,0.21514,0.711508,90
M,0.21514,0.711508,58
Q,0.21514,0.711508,73
R,0.21514,0.711508,29
H,0.21515,0.711138,85
M,0.21515,0.711138,63
Q,0.21515,0.711138,86
R,0.21515,0.711138,28
H,0.21516,0.711378,87
M,0.21516,0.711378,60
Q,0.21516,0.711378,75
R,0.21516,0.711378,27
H,0.21517,0.711037,88
M,0.21517,0.711037,54
Q,0.21517,0.711037,87
R,0.21517,0.711037,29
H,0.21518,0.711166,90
M,0.21518,0.711166,59
Q,0.21518,0.711166,77
R,0.21518,0.711166,28
H,0.21519,0.711427,84
M,0.21519,0.711427,54
Q,0.21519,0.711427,73
R,0.21519,0.711427,29
H,0.21520,0.711343,84
M,0.21520,0.711343,51
Q,0.21520,0.711343,78
R,0.21520,0.711343,28
H,0.21521,0.711486,85
M,0.21521,0.711486,53
Q,0.21521,0.711486,72
R,0.21521,0.711486,28
H,0.21522,0.711468,90
M,0.21522,0.711468,54
Q,0.21522,0.711468,76
R,0.21522,0.711468,28
H,0.21523,0.711308,80
M,0.21523,0.711308,53
Q,0.21523,0.711308,80
R,0.21523,0.711308,27
H,0.21524,0.711449,83
M,0.21524,0.711449,56
Q,0.21524,0.711449,74
R,0.21524,0.711449,30
H,0.21525,0.710971,84
M,0.21525,0.710971,52
Q,0.21525,0.710971,75
R,0.21525,0.710971,27
H,0.21526,0.711487,81
M,0.21526,0.711487,51
Q,0.21526,0.711487,76
R,0.21526,0.711487,28
H,0.21527,0.711276,83
M,0.21527,0.711276,54
Q,0.21527,0.711276,77
R,0.21527,0.711276,28
H,0.21528,0.711265,83
M,0.21528,0.711265,51
Q,0.21528,0.711265,74
R,0.21528,0.711265,28
H,0.21529,0.711064,83
M,0.21529,0.711064,52
Q,0.21529,0.711064,71
R,0.21529,0.711064,27
H,0.21530,0.710925,82
M,0.21530,0.710925,54
Q,0.21530,0.710925,71
R,0.21530,0.710925,27
H,0.21531,0.711399,82
M,0.21531,0.711399,52
Q,0.21531,0.711399,78
R,0.21531,0.711399,28
H,0.21532,0.711279,80
M,0.21532,0.711279,52
Q,0.21532,0.711279,79
R,0.21532,0.711279,30
H,0.21533,0.711455,92
M,0.21533,0.711455,66
Q,0.21533,0.711455,77
R,0.21533,0.711455,28
H,0.21534,0.711168,91
M,0.21534,0.711168,58
Q,0.21534,0.711168,80
R,0.21534,0.711168,34
H,0.21535,0.711041,150
M,0.21535,0.711041,53
Q,0.21535,0.711041,79
R,0.21535,0.711041,37
H,0.21536,0.711179,89
M,0.21536,0.711179,57
Q,0.21536,0.711179,81
R,0.21536,0.711179,28
H,0.21537,0.711264,87
M,0.21537,0.711264,54
Q,0.21537,0.711264,75
R,0.21537,0.711264,30
H,0.21538,0.711110,86
M,0.21538,0.711110,52
Q,0.21538,0.711110,69
R,0.21538,0.711110,28
H,0.21539,0.711219,83
M,0.21539,0.711219,55
Q,0.21539,0.711219,76
R,0.21539,0.711219,27
H,0.21540,0.711097,81
M,0.21540,0.711097,52
Q,0.21540,0.711097,73
R,0.21540,0.711097,28
H,0.21541,0.711012,84
M,0.21541,0.711012,52
Q,0.21541,0.711012,72
R,0.21541,0.711012,28
H,0.21542,0.711350,83
M,0.21542,0.711350,82
Q,0.21542,0.711350,99
R,0.21542,0.711350,29
H,0.21543,0.711046,83
M,0.21543,0.711046,52
Q,0.21543,0.711046,78
R,0.21543,0.711046,28
H,0.21544,0.711689,83
M,0.21544,0.711689,52
Q,0.21544,0.711689,75
R,0.21544,0.711689,27
H,0.21545,0.711331,82
M,0.21545,0.711331,57
Q,0.21545,0.711331,79
R,0.21545,0.711331,30
H,0.21546,0.711243,87
M,0.21546,0.711243,52
Q,0.21546,0.711243,79
R,0.21546,0.711243,28
H,0.21547,0.710874,82
M,0.21547,0.710874,51
Q,0.21547,0.710874,83
R,0.21547,0.710874,28
H,0.21548,0.711149,82
M,0.21548,0.711149,57
Q,0.21548,0.711149,77
R,0.21548,0.711149,28
H,0.21549,0.711056,80
M,0.21549,0.711056,51
Q,0.21549,0.711056,75
R,0.21549,0.711056,28
H,0.21550,0.711112,81
M,0.21550,0.711112,52
Q,0.21550,0.711112,70
R,0.21550,0.711112,27
H,0.21551,0.711331,82
M,0.21551,0.711331,57
Q,0.21551,0.711331,72
R,0.21551,0.711331,27
H,0.21552,0.711038,80
M,0.21552,0.711038,51
Q,0.21552,0.711038,76
R,0.21552,0.711038,28
H,0.21553,0.711182,87
M,0.21553,0.711182,53
Q,0.21553,0.711182,72
R,0.21553,0.711182,28
H,0.21554,0.711246,85
M,0.21554,0.711246,54
Q,0.21554,0.711246,79
R,0.21554,0.711246,27
H,0.21555,0.711358,87
M,0.21555,0.711358,51
Q,0.21555,0.711358,81
R,0.21555,0.711358,27
H,0.21556,0.711030,84
M,0.21556,0.711030,52
Q,0.21556,0.711030,72
R,0.21556,0.711030,28
H,0.21557,0.710867,79
M,0.21557,0.710867,56
Q,0.21557,0.710867,75
R,0.21557,0.710867,28
H,0.21558,0.710899,83
M,0.21558,0.710899,52
Q,0.21558,0.710899,75
R,0.21558,0.710899,27
H,0.21559,0.710982,82
M,0.21559,0.710982,52
Q,0.21559,0.710982,75
R,0.21559,0.710982,27
H,0.21560,0.711009,85
M,0.21560,0.711009,55
Q,0.21560,0.711009,71
R,0.21560,0.711009,28
H,0.21561,0.711399,86
M,0.21561,0.711399,53
Q,0.21561,0.711399,71
R,0.21561,0.711399,28
H,0.21562,0.711108,85
M,0.21562,0.711108,52
Q,0.21562,0.711108,70
R,0.21562,0.711108,28
H,0.21563,0.710763,83
M,0.21563,0.710763,54
Q,0.21563,0.710763,78
R,0.21563,0.710763,27
H,0.21564,0.711036,82
M,0.21564,0.711036,52
Q,0.21564,0.711036,72
R,0.21564,0.711036,28
H,0.21565,0.711286,84
M,0.21565,0.711286,54
Q,0.21565,0.711286,80
R,0.21565,0.711286,28
H,0.21566,0.711032,80
M,0.21566,0.711032,55
Q,0.21566,0.711032,75
R,0.21566,0.711032,29
H,0.21567,0.710582,82
M,0.21567,0.710582,51
Q,0.21567,0.710582,74
R,0.21567,0.710582,27
H,0.21568,0.711231,81
M,0.21568,0.711231,52
Q,0.21568,0.711231,77
R,0.21568,0.711231,28
H,0.21569,0.711078,125
M,0.21569,0.711078,82
Q,0.21569,0.711078,85
R,0.21569,0.711078,33
H,0.21570,0.711385,99
M,0.21570,0.711385,62
Q,0.21570,0.711385,100
R,0.21570,0.711385,38
H,0.21571,0.711149,243
M,0.21571,0.711149,84
Q,0.21571,0.711149,83
R,0.21571,0.711149,29
H,0.21572,0.711140,87
M,0.21572,0.711140,59
Q,0.21572,0.711140,77
R,0.21572,0.711140,27
H,0.21573,0.710689,85
M,0.21573,0.710689,52
Q,0.21573,0.710689,72
R,0.21573,0.710689,27
H,0.21574,0.710775,84
M,0.21574,0.710775,53
Q,0.21574,0.710775,88
R,0.21574,0.710775,31
H,0.21575,0.710730,88
M,0.21575,0.710730,55
Q,0.21575,0.710730,72
R,0.21575,0.710730,28
H,0.21576,0.711144,82
M,0.21576,0.711144,53
Q,0.21576,0.711144,72
R,0.21576,0.711144,28
H,0.21577,0.710653,81
M,0.21577,0.710653,51
Q,0.21577,0.710653,75
R,0.21577,0.710653,27
H,0.21578,0.711195,84
M,0.21578,0.711195,56
Q,0.21578,0.711195,71
R,0.21578,0.711195,27
H,0.21579,0.710625,81
M,0.21579,0.710625,52
Q,0.21579,0.710625,75
R,0.21579,0.710625,28
H,0.21580,0.710769,99
M,0.21580,0.710769,56
Q,0.21580,0.710769,79
R,0.21580,0.710769,30
H,0.21581,0.710425,108
M,0.21581,0.710425,61
Q,0.21581,0.710425,81
R,0.21581,0.710425,29
H,0.21582,0.710602,95
M,0.21582,0.710602,52
Q,0.21582,0.710602,76
R,0.21582,0.710602,27
H,0.21583,0.710863,83
M,0.21583,0.710863,51
Q,0.21583,0.710863,76
R,0.21583,0.710863,32
H,0.21584,0.711205,80
M,0.21584,0.711205,53
Q,0.21584,0.711205,71
R,0.21584,0.711205,27
H,0.21585,0.710844,81
M,0.21585,0.710844,52
Q,0.21585,0.710844,77
R,0.21585,0.710844,28
H,0.21586,0.710953,83
M,0.21586,0.710953,53
Q,0.21586,0.710953,71
R,0.21586,0.710953,27
H,0.21587,0.710519,81
M,0.21587,0.710519,56
Q,0.21587,0.710519,77
R,0.21587,0.710519,27
H,0.21588,0.710816,83
M,0.21588,0.710816,51
Q,0.21588,0.710816,71
R,0.21588,0.710816,27
H,0.21589,0.710952,81
M,0.21589,0.710952,51
Q,0.21589,0.710952,78
R,0.21589,0.710952,28
H,0.21590,0.710719,86
M,0.21590,0.710719,55
Q,0.21590,0.710719,73
R,0.21590,0.710719,28
H,0.21591,0.710435,81
M,0.21591,0.710435,51
Q,0.21591,0.710435,73
R,0.21591,0.710435,27
H,0.21592,0.710970,82
M,0.21592,0.710970,52
Q,0.21592,0.710970,72
